Time,Speed0,Speed1,Speed2,Speed3,Speed4,Speed5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
125.799,12.2,24.4,36.6,48.8,0.0,0.0,98.0,68.8,26.6,5.9,0.0,0.0
125.872,12.2,24.4,36.6,48.8,0.0,0.0,71.3,57.5,23.8,6.4,0.0,0.0
125.946,12.2,24.4,36.6,0.0,0.0,0.0,87.4,51.1,13.1,0.0,0.0,0.0
126.020,12.2,24.4,36.6,48.8,0.0,0.0,79.8,66.0,30.9,8.7,0.0,0.0
126.094,12.2,24.4,0.0,0.0,0.0,0.0,44.2,18.4,0.0,0.0,0.0,0.0
126.166,12.2,24.4,0.0,0.0,0.0,0.0,18.7,6.7,0.0,0.0,0.0,0.0
126.239,-36.6,-24.4,-12.2,-48.8,-61.0,0.0,27.8,21.9,19.7,19.1,6.8,0.0
126.313,-12.2,-24.4,-36.6,0.0,0.0,0.0,34.0,26.5,13.4,0.0,0.0,0.0
126.386,12.2,24.4,36.6,0.0,0.0,0.0,22.5,14.6,5.5,0.0,0.0,0.0
126.460,-12.2,-24.4,-36.6,0.0,0.0,0.0,36.9,30.4,13.7,0.0,0.0,0.0
126.533,-24.4,-36.6,-12.2,-48.8,0.0,0.0,47.8,34.5,34.4,12.8,0.0,0.0
126.606,12.2,24.4,36.6,48.8,0.0,0.0,56.8,42.6,19.7,6.6,0.0,0.0
126.679,-24.4,-12.2,-36.6,-61.0,0.0,0.0,22.8,22.7,9.1,5.5,0.0,0.0
126.752,-36.6,-24.4,-48.8,-61.0,-12.2,-73.2,84.6,63.2,62.7,28.2,21.1,8.5
126.826,12.2,24.4,36.6,0.0,0.0,0.0,29.4,19.6,7.9,0.0,0.0,0.0
126.899,12.2,24.4,36.6,0.0,0.0,0.0,33.7,25.4,13.3,0.0,0.0,0.0
126.972,-48.8,-12.2,-36.6,-24.4,-61.0,0.0,23.4,21.0,18.9,15.5,14.3,0.0
127.046,12.2,-24.4,-36.6,0.0,0.0,0.0,17.6,15.3,8.1,0.0,0.0,0.0
127.118,12.2,36.6,48.8,24.4,73.2,0.0,22.9,17.9,12.4,5.9,5.6,0.0
127.192,-36.6,-24.4,-12.2,-48.8,-61.0,-73.2,22.3,22.0,19.7,17.0,9.7,5.3
127.266,-12.2,-24.4,-36.6,-48.8,0.0,0.0,40.3,38.1,21.5,7.2,0.0,0.0
