Time,Range,Magnitude
61.257,128.0,4312.0
61.32,123.0,1671.0
61.383,92.0,5079.0
61.446,92.0,5072.0
61.509,92.0,10711.0
61.573,92.0,8013.0
61.637,92.0,6841.0
61.701,128.0,3990.0
61.765,124.0,3823.0
61.829,128.0,8996.0
61.893,92.0,6220.0
61.957,92.0,11933.0
62.031,92.0,10278.0
62.095,128.0,3815.0
62.159,126.0,3712.0
62.223,128.0,6063.0
62.286,93.0,6767.0
62.35,93.0,10926.0
62.416,125.0,2706.0
62.481,127.0,4178.0
62.546,94.0,10099.0
62.61,92.0,7595.0
62.674,94.0,4756.0
62.739,92.0,3886.0
62.802,122.0,1462.0
62.866,59.0,2686.0
62.93,95.0,11929.0
63.003,92.0,8150.0
63.067,93.0,8812.0
63.133,94.0,13145.0
63.199,92.0,5802.0
63.265,127.0,6452.0
63.33,126.0,4748.0
63.396,93.0,4433.0
63.462,92.0,9359.0
63.527,124.0,2238.0
63.592,128.0,6743.0
63.657,126.0,1088.0
63.72,126.0,8896.0
63.783,125.0,6516.0
63.846,127.0,10406.0
63.909,126.0,5406.0
63.972,125.0,4402.0
64.045,93.0,2886.0
64.109,125.0,2421.0
64.172,128.0,5147.0
64.236,93.0,5783.0
64.3,93.0,3224.0
64.363,93.0,4441.0
64.426,92.0,8257.0
64.489,127.0,8859.0
64.552,125.0,6071.0
64.615,119.0,2784.0
64.678,126.0,4846.0
64.741,128.0,7670.0
64.805,91.0,9565.0
64.868,92.0,10389.0
64.931,92.0,10211.0
65.004,92.0,9210.0
65.068,92.0,8479.0
65.131,92.0,8398.0
65.194,91.0,8282.0
65.257,128.0,7903.0
65.32,127.0,7238.0
65.383,127.0,6422.0
65.447,127.0,5902.0
65.511,127.0,5779.0
65.575,128.0,5970.0
65.639,128.0,6240.0
65.703,128.0,6462.0
65.767,91.0,6591.0
65.831,91.0,6861.0
65.895,91.0,7115.0
65.959,92.0,7632.0
66.033,92.0,7676.0
66.097,92.0,7380.0
66.161,92.0,7271.0
66.225,92.0,7337.0
66.289,92.0,7440.0
66.352,92.0,7367.0
66.415,92.0,7510.0
66.478,92.0,7701.0
66.541,92.0,7838.0
66.604,92.0,7878.0
66.667,92.0,7947.0
66.731,92.0,7905.0
66.795,92.0,7946.0
66.859,92.0,7685.0
66.923,92.0,7769.0
66.987,92.0,7594.0
67.058,92.0,7515.0
67.122,92.0,7330.0
67.186,91.0,7006.0
67.25,128.0,6742.0
67.314,128.0,6467.0
67.378,128.0,6066.0
67.441,127.0,5523.0
67.505,127.0,5142.0
67.569,127.0,5028.0
67.632,127.0,5162.0
67.695,127.0,5227.0
67.758,127.0,5450.0
67.821,127.0,5157.0
67.885,128.0,5222.0
67.949,128.0,5301.0
68.023,128.0,5464.0
68.087,128.0,5401.0
68.151,127.0,5160.0
68.215,127.0,4921.0
68.279,126.0,4647.0
68.343,125.0,4346.0
68.406,125.0,3939.0
68.47,124.0,3818.0
68.534,125.0,3884.0
68.598,125.0,3980.0
68.662,125.0,3900.0
68.726,125.0,3989.0
68.789,125.0,3574.0
68.852,125.0,3544.0
68.915,125.0,3609.0
68.978,125.0,3818.0
69.05,124.0,3688.0
69.113,124.0,3419.0
69.176,123.0,3209.0
69.239,122.0,2965.0
69.302,122.0,2724.0
69.365,121.0,2545.0
69.428,121.0,2500.0
69.492,121.0,2505.0
69.556,122.0,2590.0
69.62,121.0,2569.0
69.684,121.0,2613.0
69.748,121.0,2406.0
69.812,122.0,2416.0
69.876,121.0,2435.0
69.94,121.0,2525.0
70.013,120.0,2336.0
70.076,120.0,2236.0
70.139,120.0,2133.0
70.202,119.0,2052.0
70.265,120.0,2039.0
70.328,120.0,2087.0
70.392,120.0,2066.0
70.456,120.0,2009.0
70.52,119.0,2006.0
70.584,118.0,1886.0
70.648,118.0,1981.0
70.712,119.0,2004.0
70.776,120.0,2113.0
70.84,120.0,2087.0
70.904,119.0,2068.0
70.967,119.0,1993.0
71.04,119.0,2009.0
71.104,118.0,1851.0
71.168,117.0,1718.0
71.232,118.0,1790.0
71.295,119.0,1896.0
71.359,119.0,1825.0
71.422,117.0,1784.0
71.485,119.0,2143.0
71.548,120.0,2284.0
71.611,121.0,2528.0
71.674,121.0,2357.0
71.737,124.0,3491.0
71.8,124.0,4480.0
71.863,124.0,4514.0
71.926,59.0,3009.0
72.989,128.0,4383.0
72.062,128.0,7754.0
72.125,127.0,6402.0
72.188,128.0,10583.0
72.251,127.0,11223.0
72.314,92.0,4349.0
72.377,157.0,868.0
72.441,128.0,8321.0
72.504,127.0,1180.0
72.567,92.0,3731.0
72.631,92.0,9838.0
72.694,93.0,8195.0
72.757,92.0,10942.0
72.82,92.0,5647.0
72.883,93.0,2883.0
72.946,93.0,7276.0
73.019,127.0,4393.0
73.085,125.0,5054.0
73.151,127.0,9698.0
73.216,93.0,10864.0
73.282,93.0,10435.0
73.347,94.0,11199.0
73.413,61.0,2662.0
73.479,95.0,10031.0
73.544,186.0,956.0
73.608,92.0,7379.0
73.672,94.0,7034.0
73.736,128.0,4629.0
73.802,94.0,4625.0
73.868,94.0,5982.0
73.932,127.0,3885.0
74.006,128.0,4735.0
74.07,125.0,4423.0
74.134,94.0,5887.0
74.198,128.0,6765.0
74.264,128.0,6184.0
74.327,93.0,5173.0
74.391,93.0,5101.0
74.455,94.0,5241.0
74.519,59.0,2228.0
74.583,128.0,2656.0
74.647,92.0,7143.0
74.711,93.0,2131.0
74.775,128.0,5564.0
74.839,128.0,8048.0
74.903,126.0,5976.0
74.967,126.0,4215.0
75.038,127.0,3922.0
75.102,93.0,2828.0
75.166,92.0,6964.0
75.23,93.0,9432.0
75.294,92.0,5116.0
75.357,93.0,6201.0
75.42,93.0,6937.0
75.483,93.0,6671.0
75.546,93.0,6071.0
75.609,93.0,4811.0
75.673,92.0,3686.0
75.737,128.0,3326.0
75.801,128.0,3015.0
75.864,127.0,2326.0
75.928,125.0,1150.0
76.002,470.0,629.0
76.066,126.0,832.0
76.13,128.0,1611.0
76.193,128.0,2459.0
76.257,129.0,3311.0
76.32,92.0,3808.0
76.384,93.0,3447.0
76.448,93.0,3749.0
76.512,93.0,4442.0
76.575,93.0,5337.0
76.638,93.0,5878.0
76.701,93.0,6017.0
76.765,93.0,6350.0
76.829,93.0,6776.0
76.893,93.0,6760.0
76.957,93.0,6633.0
77.03,93.0,6554.0
77.094,93.0,6637.0
77.158,93.0,6569.0
77.222,93.0,6807.0
77.286,93.0,6831.0
77.35,93.0,5887.0
77.413,93.0,5395.0
77.477,93.0,5387.0
77.541,93.0,5574.0
77.604,93.0,5712.0
77.668,93.0,5319.0
77.732,93.0,5271.0
77.796,93.0,5461.0
77.859,93.0,5433.0
77.922,93.0,5367.0
77.985,93.0,5444.0
78.059,93.0,5643.0
78.123,93.0,5769.0
78.187,93.0,5757.0
78.251,93.0,5830.0
78.315,93.0,5620.0
78.379,93.0,4839.0
78.443,93.0,4679.0
78.507,93.0,4818.0
78.571,93.0,4986.0
78.635,93.0,4891.0
78.699,93.0,4789.0
78.763,93.0,4935.0
78.827,93.0,5081.0
78.891,93.0,5046.0
78.955,93.0,5075.0
79.027,93.0,5126.0
79.09,93.0,5254.0
79.153,93.0,5156.0
79.216,93.0,5261.0
79.28,93.0,5204.0
79.344,93.0,4303.0
79.407,94.0,4001.0
79.47,94.0,4177.0
79.533,94.0,5302.0
79.596,93.0,4191.0
