Time,Range,Magnitude
721.849,127.0,3863.0
721.912,128.0,5052.0
721.976,123.0,1561.0
722.049,120.0,2097.0
722.113,61.0,1395.0
722.176,93.0,2437.0
722.239,128.0,1927.0
722.303,127.0,2307.0
722.367,127.0,2604.0
722.431,128.0,4013.0
722.495,92.0,5354.0
722.558,92.0,5724.0
722.622,128.0,5059.0
722.686,128.0,4612.0
722.75,127.0,4398.0
722.814,127.0,4356.0
722.878,127.0,4411.0
722.942,127.0,3942.0
723.015,126.0,3787.0
723.078,126.0,3675.0
723.141,126.0,3474.0
723.204,127.0,3450.0
723.268,127.0,3230.0
723.332,127.0,2810.0
723.396,126.0,2081.0
723.46,126.0,1821.0
723.524,127.0,2829.0
723.588,128.0,3996.0
723.652,128.0,5003.0
723.716,92.0,6123.0
723.78,92.0,6872.0
723.843,92.0,7147.0
723.907,91.0,6980.0
723.971,128.0,6352.0
724.044,128.0,5238.0
724.108,127.0,3394.0
724.172,124.0,1866.0
724.236,62.0,898.0
724.3,59.0,1533.0
724.363,94.0,2252.0
724.426,93.0,3215.0
724.489,93.0,3466.0
724.552,93.0,3224.0
724.615,94.0,2775.0
724.678,94.0,2989.0
724.741,93.0,3257.0
724.804,94.0,2986.0
724.867,58.0,2510.0
724.93,59.0,2125.0
725.003,60.0,1412.0
725.067,122.0,1402.0
725.131,120.0,2008.0
725.195,122.0,2570.0
725.259,124.0,2790.0
725.323,127.0,3069.0
725.387,128.0,3413.0
725.45,129.0,3713.0
725.514,92.0,4088.0
725.577,128.0,4060.0
725.64,128.0,3679.0
725.703,127.0,3066.0
725.766,126.0,2521.0
725.829,125.0,2060.0
725.893,125.0,1975.0
725.957,124.0,2057.0
726.03,124.0,2067.0
726.094,125.0,2167.0
726.158,125.0,2569.0
726.222,126.0,2888.0
726.286,126.0,3284.0
726.35,126.0,3603.0
726.414,126.0,3605.0
726.478,125.0,3215.0
726.542,124.0,2665.0
726.606,122.0,1972.0
726.67,120.0,1514.0
726.734,116.0,1223.0
726.798,112.0,1011.0
726.861,113.0,1025.0
726.924,117.0,1266.0
726.987,116.0,1067.0
727.058,111.0,728.0
727.121,116.0,957.0
727.185,124.0,2084.0
727.248,122.0,2201.0
727.312,61.0,1392.0
727.376,92.0,6120.0
727.44,127.0,5371.0
727.506,93.0,6465.0
727.572,93.0,11003.0
727.638,128.0,4794.0
727.704,128.0,7225.0
727.77,60.0,3831.0
727.835,93.0,3956.0
727.901,128.0,6704.0
727.967,95.0,5973.0
728.041,117.0,785.0
728.105,127.0,3583.0
728.169,112.0,1032.0
728.232,114.0,1519.0
728.296,129.0,4666.0
728.361,126.0,1952.0
728.425,60.0,1382.0
728.491,59.0,5987.0
728.557,94.0,5483.0
728.622,128.0,4868.0
728.688,116.0,1324.0
728.752,125.0,1967.0
728.815,121.0,911.0
728.879,129.0,2741.0
728.943,92.0,3457.0
729.016,128.0,3730.0
729.08,126.0,4441.0
729.144,124.0,5083.0
729.208,123.0,4680.0
729.272,122.0,3501.0
729.336,122.0,2737.0
729.4,121.0,1940.0
729.463,118.0,1364.0
729.526,123.0,3072.0
729.589,124.0,4730.0
729.652,124.0,5615.0
729.716,124.0,5604.0
729.779,124.0,5353.0
729.842,123.0,4895.0
729.905,123.0,4684.0
729.969,124.0,4729.0
730.042,124.0,4954.0
730.105,125.0,5231.0
730.168,125.0,5172.0
730.232,125.0,5266.0
730.295,125.0,5374.0
730.359,124.0,5439.0
730.423,124.0,5360.0
730.487,124.0,5234.0
730.55,124.0,5400.0
730.614,125.0,5733.0
730.678,125.0,5666.0
730.741,124.0,4912.0
730.804,124.0,3652.0
730.867,123.0,2653.0
730.93,124.0,1935.0
731.004,126.0,1472.0
731.067,128.0,1771.0
731.13,129.0,2242.0
731.193,129.0,2088.0
731.256,127.0,1727.0
731.319,123.0,1533.0
731.382,120.0,1726.0
731.446,121.0,2399.0
731.51,123.0,3200.0
731.574,124.0,3603.0
731.638,125.0,3876.0
731.702,126.0,4087.0
731.765,126.0,4188.0
731.828,127.0,4266.0
731.892,126.0,4325.0
731.956,126.0,4038.0
732.028,126.0,3699.0
732.091,126.0,3787.0
732.154,126.0,4203.0
732.217,125.0,4289.0
732.281,124.0,4002.0
732.345,123.0,3096.0
732.408,119.0,1836.0
732.471,124.0,1803.0
732.535,127.0,3588.0
732.599,126.0,4906.0
732.663,125.0,5572.0
732.727,125.0,5909.0
