Time,Range,Magnitude
1319.035,122.0,1942.0
1319.099,121.0,1728.0
1319.163,120.0,1535.0
1319.226,120.0,1546.0
1319.289,120.0,1475.0
1319.352,116.0,1094.0
1319.415,114.0,917.0
1319.478,119.0,1025.0
1319.542,124.0,1358.0
1319.606,128.0,1747.0
1319.67,93.0,2480.0
1319.734,93.0,3495.0
1319.798,93.0,4333.0
1319.861,93.0,4875.0
1319.924,93.0,5018.0
1319.987,93.0,5380.0
1320.06,92.0,5718.0
1320.124,92.0,5759.0
1320.187,92.0,5465.0
1320.251,92.0,5357.0
1320.315,92.0,5567.0
1320.379,92.0,5871.0
1320.442,92.0,5992.0
1320.506,92.0,6254.0
1320.569,92.0,6260.0
1320.633,92.0,6490.0
1320.697,92.0,7046.0
1320.761,93.0,7854.0
1320.825,93.0,8314.0
1320.889,93.0,8045.0
1320.953,93.0,7028.0
1321.027,93.0,6583.0
1321.091,93.0,6301.0
1321.154,93.0,5929.0
1321.217,93.0,5248.0
1321.28,93.0,4631.0
1321.343,93.0,4243.0
1321.407,93.0,3741.0
1321.471,93.0,3064.0
1321.535,129.0,2493.0
1321.599,129.0,2172.0
1321.663,128.0,2081.0
1321.727,128.0,2000.0
1321.791,128.0,1858.0
1321.855,128.0,1867.0
1321.919,128.0,1774.0
1321.983,128.0,1406.0
1322.055,129.0,1289.0
1322.119,129.0,1358.0
1322.183,129.0,1431.0
1322.247,130.0,1451.0
1322.311,58.0,1612.0
1322.375,58.0,1841.0
1322.438,59.0,1963.0
1322.501,59.0,2381.0
1322.564,94.0,3044.0
1322.627,94.0,3990.0
1322.691,93.0,5140.0
1322.754,93.0,6276.0
1322.818,93.0,7161.0
1322.882,93.0,7697.0
1322.946,93.0,8174.0
1323.018,93.0,8581.0
1323.081,93.0,8656.0
1323.145,93.0,8422.0
1323.209,93.0,8213.0
1323.273,93.0,7917.0
1323.337,93.0,7715.0
1323.401,93.0,7425.0
1323.465,93.0,7175.0
1323.529,93.0,7057.0
1323.592,93.0,7039.0
1323.655,93.0,7128.0
1323.718,93.0,7202.0
1323.781,93.0,7327.0
1323.844,93.0,7429.0
1323.907,93.0,7379.0
1323.971,93.0,7950.0
1324.045,93.0,8861.0
1324.109,93.0,9195.0
1324.173,93.0,8997.0
1324.237,93.0,8515.0
1324.301,93.0,8126.0
1324.365,93.0,7807.0
1324.429,93.0,7362.0
1324.493,93.0,6828.0
1324.557,93.0,6286.0
1324.621,93.0,5766.0
1324.685,93.0,5282.0
1324.749,92.0,4721.0
1324.813,92.0,4075.0
1324.877,92.0,3809.0
1324.94,92.0,3254.0
1325.012,129.0,3015.0
1325.075,129.0,2852.0
1325.138,129.0,2643.0
1325.202,129.0,2386.0
1325.266,129.0,2275.0
1325.33,129.0,2566.0
1325.394,129.0,2823.0
1325.458,129.0,3086.0
1325.522,129.0,3325.0
1325.585,92.0,3702.0
1325.649,92.0,4451.0
1325.713,92.0,5320.0
1325.777,92.0,6004.0
1325.841,93.0,6419.0
1325.905,93.0,6547.0
1325.968,93.0,6886.0
1326.042,93.0,7435.0
1326.106,93.0,7834.0
1326.17,93.0,8032.0
1326.233,93.0,8327.0
1326.296,93.0,8535.0
1326.359,93.0,9236.0
1326.423,93.0,9772.0
1326.487,93.0,9264.0
1326.55,93.0,8615.0
1326.614,93.0,7946.0
1326.678,93.0,7339.0
1326.742,93.0,6945.0
1326.806,93.0,6691.0
1326.869,93.0,6481.0
1326.933,93.0,6211.0
1327.006,93.0,5738.0
1327.07,93.0,5789.0
1327.134,93.0,5717.0
1327.198,93.0,5998.0
1327.262,93.0,6654.0
1327.325,93.0,7377.0
1327.388,93.0,8259.0
1327.451,93.0,8749.0
1327.514,93.0,8746.0
1327.577,93.0,8644.0
1327.641,93.0,8516.0
1327.704,92.0,8422.0
1327.768,92.0,8265.0
1327.832,92.0,8079.0
1327.896,92.0,7942.0
1327.96,92.0,7404.0
1328.033,92.0,7120.0
1328.097,92.0,6935.0
1328.161,92.0,6741.0
1328.225,92.0,6084.0
1328.288,92.0,5386.0
1328.352,92.0,4887.0
1328.416,92.0,4393.0
1328.48,129.0,3988.0
1328.544,128.0,3912.0
1328.608,128.0,4120.0
1328.672,128.0,4600.0
1328.735,127.0,5080.0
1328.798,127.0,5542.0
1328.861,127.0,5934.0
1328.924,127.0,6188.0
1328.987,127.0,6527.0
1329.061,127.0,6972.0
1329.125,128.0,7335.0
1329.189,92.0,7564.0
1329.253,92.0,7961.0
1329.317,92.0,8319.0
1329.381,92.0,8547.0
1329.444,92.0,8359.0
1329.508,92.0,7725.0
1329.571,92.0,7001.0
1329.634,92.0,6042.0
1329.697,92.0,5143.0
1329.76,128.0,4398.0
1329.823,127.0,4059.0
1329.887,127.0,3680.0
1329.951,126.0,3251.0
1330.024,126.0,3043.0
1330.087,126.0,3097.0
1330.15,126.0,3186.0
1330.213,127.0,3420.0
1330.277,128.0,3547.0
1330.341,128.0,3383.0
1330.404,128.0,3544.0
1330.468,128.0,3557.0
1330.532,127.0,3560.0
1330.596,127.0,3471.0
1330.66,126.0,3309.0
1330.724,126.0,3302.0
1330.788,125.0,3140.0
1330.852,125.0,3098.0
1330.916,124.0,3013.0
1330.98,123.0,2396.0
1331.052,123.0,2327.0
1331.116,124.0,2499.0
1331.18,127.0,3446.0
1331.244,128.0,4585.0
1331.307,92.0,5391.0
1331.37,92.0,5993.0
1331.433,92.0,6561.0
1331.496,128.0,6966.0
1331.56,127.0,7209.0
1331.624,126.0,7343.0
1331.688,126.0,7451.0
1331.752,126.0,7554.0
1331.816,126.0,7535.0
1331.88,126.0,7401.0
1331.944,126.0,7198.0
1332.018,126.0,6965.0
1332.082,126.0,6836.0
1332.146,126.0,6653.0
1332.21,126.0,6293.0
1332.274,126.0,6027.0
1332.338,126.0,6070.0
1332.402,126.0,6358.0
1332.466,126.0,6651.0
1332.53,126.0,6959.0
1332.593,126.0,7273.0
1332.656,126.0,7478.0
1332.719,126.0,7637.0
1332.782,126.0,7548.0
1332.846,126.0,7618.0
1332.91,126.0,7445.0
1332.974,126.0,6916.0
1333.048,125.0,6454.0
1333.112,125.0,6035.0
1333.176,125.0,5620.0
1333.24,126.0,5354.0
1333.304,126.0,4829.0
1333.368,126.0,4032.0
1333.431,125.0,3534.0
1333.495,125.0,3128.0
1333.559,124.0,2711.0
1333.623,121.0,2280.0
1333.687,118.0,2184.0
1333.751,118.0,2346.0
1333.814,118.0,2419.0
1333.877,119.0,2568.0
1333.94,120.0,2727.0
1334.012,120.0,2616.0
1334.075,120.0,2532.0
1334.139,120.0,2507.0
1334.203,119.0,2316.0
1334.267,117.0,2066.0
1334.331,118.0,2029.0
1334.395,122.0,2469.0
1334.459,124.0,3603.0
1334.523,125.0,4552.0
1334.587,125.0,5200.0
1334.651,125.0,5680.0
1334.715,125.0,6113.0
1334.779,125.0,6538.0
1334.843,126.0,6947.0
1334.907,126.0,6986.0
1334.971,126.0,7061.0
1335.045,126.0,7131.0
1335.108,126.0,7195.0
1335.171,126.0,7099.0
1335.234,126.0,7103.0
1335.297,126.0,7157.0
1335.361,127.0,7862.0
1335.424,127.0,7888.0
1335.487,127.0,7656.0
1335.55,127.0,7859.0
1335.613,127.0,8136.0
1335.676,127.0,8351.0
1335.739,127.0,8430.0
1335.802,127.0,8314.0
1335.865,126.0,7873.0
1335.928,126.0,7456.0
1336.001,125.0,6234.0
1336.064,124.0,5315.0
1336.127,123.0,4255.0
1336.19,122.0,3459.0
1336.253,120.0,2712.0
1336.316,118.0,2149.0
1336.379,119.0,2112.0
1336.442,120.0,2411.0
1336.506,122.0,2749.0
1336.569,123.0,3085.0
1336.633,124.0,3404.0
1336.697,124.0,3555.0
1336.761,125.0,3529.0
1336.825,124.0,3441.0
1336.889,124.0,3406.0
1336.953,125.0,3289.0
1337.026,125.0,3117.0
1337.09,125.0,3087.0
1337.153,125.0,3073.0
1337.217,125.0,3124.0
1337.281,125.0,3295.0
1337.345,125.0,3696.0
1337.409,125.0,3621.0
1337.473,125.0,2897.0
1337.537,122.0,2228.0
1337.601,120.0,2328.0
1337.664,121.0,2854.0
1337.727,122.0,3422.0
1337.79,123.0,4135.0
1337.853,124.0,4766.0
1337.917,125.0,5510.0
1337.981,126.0,5922.0
1338.053,126.0,6373.0
1338.116,126.0,6686.0
1338.18,127.0,7201.0
1338.244,127.0,7619.0
1338.308,127.0,7776.0
1338.372,127.0,7833.0
1338.436,127.0,7944.0
1338.5,128.0,8065.0
1338.564,128.0,8391.0
1338.627,128.0,8762.0
1338.69,91.0,9077.0
1338.754,91.0,9067.0
1338.818,91.0,8523.0
1338.881,128.0,8177.0
1338.944,128.0,7445.0
1339.017,127.0,6890.0
1339.08,127.0,6234.0
1339.143,126.0,5759.0
1339.207,125.0,5208.0
1339.271,124.0,4449.0
1339.335,123.0,3553.0
1339.399,122.0,2832.0
1339.463,121.0,2219.0
1339.527,124.0,1898.0
1339.591,128.0,2306.0
1339.655,94.0,3233.0
1339.719,94.0,4120.0
1339.783,93.0,4436.0
1339.847,93.0,4745.0
1339.911,93.0,5220.0
1339.975,93.0,5426.0
1340.048,93.0,5559.0
