Time,Range,Magnitude
878.944,118.0,3214.0
879.017,118.0,3216.0
879.08,118.0,3216.0
879.143,118.0,3214.0
879.206,118.0,3215.0
879.27,118.0,3213.0
879.334,118.0,3215.0
879.398,118.0,3214.0
879.462,118.0,3214.0
879.526,118.0,3214.0
879.59,118.0,3213.0
879.654,118.0,3213.0
879.718,118.0,3214.0
879.782,118.0,3217.0
879.846,118.0,3214.0
879.91,118.0,3213.0
879.974,118.0,3214.0
880.048,118.0,3214.0
880.112,118.0,3214.0
880.175,118.0,3213.0
880.238,118.0,3213.0
880.301,118.0,3212.0
880.364,118.0,3211.0
880.427,118.0,3210.0
880.49,118.0,3210.0
880.554,118.0,3211.0
880.618,118.0,3214.0
880.682,118.0,3215.0
880.746,118.0,3214.0
880.809,118.0,3213.0
880.872,118.0,3213.0
880.935,118.0,3213.0
881.009,118.0,3212.0
881.072,118.0,3214.0
881.135,118.0,3211.0
881.198,118.0,3212.0
881.261,118.0,3211.0
881.324,118.0,3213.0
881.387,118.0,3212.0
881.45,118.0,3212.0
881.513,118.0,3211.0
881.576,118.0,3214.0
881.639,118.0,3212.0
881.702,118.0,3214.0
881.765,118.0,3213.0
881.828,118.0,3212.0
881.891,118.0,3213.0
881.954,118.0,3210.0
882.026,118.0,3212.0
882.089,118.0,3212.0
882.153,118.0,3212.0
882.217,118.0,3213.0
882.281,118.0,3211.0
882.345,118.0,3211.0
882.408,118.0,3213.0
882.471,118.0,3211.0
882.534,118.0,3210.0
882.597,118.0,3211.0
882.66,118.0,3211.0
882.724,118.0,3212.0
882.787,118.0,3211.0
882.85,118.0,3211.0
882.913,118.0,3211.0
882.977,118.0,3212.0
883.05,118.0,3212.0
883.114,118.0,3211.0
883.178,118.0,3211.0
883.242,118.0,3211.0
883.305,118.0,3211.0
883.368,118.0,3210.0
883.431,118.0,3209.0
883.495,118.0,3210.0
883.559,118.0,3209.0
883.623,118.0,3211.0
883.687,118.0,3209.0
883.751,118.0,3210.0
883.815,118.0,3208.0
883.879,118.0,3209.0
883.943,118.0,3211.0
884.015,118.0,3209.0
884.078,118.0,3208.0
884.141,118.0,3207.0
884.204,118.0,3207.0
884.267,118.0,3210.0
884.33,118.0,3210.0
884.394,118.0,3210.0
884.458,118.0,3213.0
884.522,118.0,3211.0
884.586,118.0,3210.0
884.649,118.0,3208.0
884.712,118.0,3208.0
884.776,118.0,3208.0
884.84,118.0,3210.0
884.904,118.0,3209.0
884.968,118.0,3209.0
885.041,118.0,3209.0
885.105,118.0,3210.0
885.168,118.0,3209.0
885.232,118.0,3209.0
885.296,118.0,3209.0
885.359,118.0,3208.0
885.422,118.0,3208.0
885.485,118.0,3209.0
885.548,118.0,3209.0
885.612,118.0,3207.0
885.676,118.0,3206.0
885.74,118.0,3207.0
885.803,118.0,3210.0
885.866,118.0,3207.0
885.93,118.0,3206.0
886.004,118.0,3207.0
886.068,118.0,3208.0
886.132,118.0,3207.0
886.196,118.0,3207.0
886.259,118.0,3207.0
886.323,118.0,3207.0
886.387,118.0,3207.0
886.451,118.0,3206.0
886.515,118.0,3207.0
886.579,118.0,3206.0
886.642,118.0,3205.0
886.705,118.0,3207.0
886.768,118.0,3206.0
886.831,118.0,3207.0
886.895,118.0,3208.0
886.959,118.0,3207.0
887.032,118.0,3210.0
887.096,118.0,3208.0
887.16,118.0,3207.0
887.224,118.0,3209.0
887.288,118.0,3208.0
887.352,118.0,3209.0
887.416,118.0,3205.0
887.48,118.0,3207.0
887.544,118.0,3207.0
887.608,118.0,3205.0
887.672,118.0,3207.0
887.736,118.0,3206.0
887.8,118.0,3206.0
887.864,118.0,3206.0
887.927,118.0,3205.0
888.0,118.0,3205.0
888.063,118.0,3209.0
888.126,118.0,3207.0
888.19,118.0,3207.0
888.254,118.0,3207.0
888.318,118.0,3205.0
888.382,118.0,3205.0
888.445,118.0,3203.0
888.509,118.0,3202.0
888.573,118.0,3205.0
888.637,118.0,3205.0
888.701,118.0,3202.0
888.765,118.0,3206.0
888.829,118.0,3206.0
888.893,118.0,3200.0
888.957,118.0,3205.0
889.03,118.0,3205.0
889.094,118.0,3204.0
889.157,118.0,3205.0
889.22,118.0,3202.0
889.283,118.0,3202.0
889.346,118.0,3204.0
889.41,118.0,3204.0
889.473,118.0,3203.0
889.537,118.0,3205.0
889.601,118.0,3203.0
889.665,118.0,3208.0
889.729,118.0,3205.0
889.793,118.0,3203.0
889.857,118.0,3204.0
889.921,118.0,3205.0
889.985,118.0,3204.0
890.059,118.0,3205.0
890.122,118.0,3203.0
890.186,118.0,3202.0
890.249,118.0,3202.0
890.313,118.0,3201.0
890.376,118.0,3204.0
890.439,118.0,3202.0
890.502,118.0,3205.0
890.565,118.0,3203.0
890.629,118.0,3206.0
890.693,118.0,3205.0
890.757,118.0,3205.0
890.821,118.0,3204.0
890.885,118.0,3205.0
890.949,118.0,3204.0
891.021,118.0,3204.0
891.085,118.0,3202.0
891.149,118.0,3203.0
891.212,118.0,3204.0
891.276,118.0,3205.0
891.34,118.0,3204.0
891.404,118.0,3203.0
891.468,118.0,3204.0
891.531,118.0,3205.0
891.595,118.0,3203.0
891.658,118.0,3203.0
891.721,118.0,3202.0
891.784,118.0,3204.0
891.847,118.0,3202.0
891.911,118.0,3203.0
891.975,118.0,3202.0
892.048,118.0,3203.0
892.112,118.0,3199.0
892.176,118.0,3201.0
892.24,118.0,3202.0
892.304,118.0,3200.0
892.368,118.0,3200.0
892.432,118.0,3199.0
892.496,118.0,3202.0
892.56,118.0,3200.0
892.624,118.0,3202.0
892.688,118.0,3204.0
892.752,118.0,3202.0
892.816,118.0,3202.0
892.879,118.0,3204.0
892.942,118.0,3199.0
893.015,118.0,3203.0
893.078,118.0,3201.0
893.142,118.0,3199.0
893.206,118.0,3199.0
893.27,118.0,3200.0
893.334,118.0,3201.0
893.398,118.0,3203.0
893.462,118.0,3200.0
893.526,118.0,3199.0
893.59,118.0,3203.0
893.654,118.0,3198.0
893.718,118.0,3200.0
893.782,118.0,3200.0
893.846,118.0,3201.0
893.91,118.0,3201.0
893.974,118.0,3197.0
894.047,118.0,3200.0
894.11,118.0,3198.0
894.173,118.0,3202.0
894.236,118.0,3202.0
894.299,118.0,3199.0
894.362,118.0,3201.0
894.426,118.0,3200.0
894.49,118.0,3199.0
894.553,118.0,3199.0
894.617,118.0,3199.0
894.681,118.0,3198.0
894.745,118.0,3197.0
894.809,118.0,3201.0
894.873,118.0,3197.0
894.936,118.0,3197.0
895.01,118.0,3196.0
895.074,118.0,3201.0
895.138,118.0,3200.0
895.202,118.0,3199.0
895.266,118.0,3199.0
895.33,118.0,3198.0
895.393,118.0,3197.0
895.456,118.0,3198.0
895.519,118.0,3199.0
895.582,118.0,3197.0
895.646,118.0,3197.0
895.71,118.0,3200.0
895.774,118.0,3196.0
895.838,118.0,3195.0
895.902,118.0,3197.0
895.965,118.0,3198.0
896.038,118.0,3201.0
896.102,118.0,3201.0
896.166,118.0,3201.0
896.23,118.0,3199.0
896.294,118.0,3198.0
896.358,118.0,3200.0
896.422,118.0,3200.0
896.486,118.0,3198.0
896.55,118.0,3199.0
896.613,118.0,3200.0
896.676,118.0,3196.0
896.739,118.0,3200.0
896.802,118.0,3196.0
896.865,118.0,3197.0
896.929,118.0,3197.0
897.002,118.0,3195.0
897.065,118.0,3196.0
897.129,118.0,3200.0
897.193,118.0,3198.0
897.257,118.0,3196.0
897.321,118.0,3195.0
897.385,118.0,3196.0
897.449,118.0,3196.0
897.513,118.0,3196.0
897.577,118.0,3197.0
897.641,118.0,3196.0
897.705,118.0,3196.0
897.769,118.0,3196.0
897.833,118.0,3194.0
897.896,118.0,3195.0
897.959,118.0,3193.0
898.031,118.0,3199.0
898.094,118.0,3193.0
898.158,118.0,3196.0
898.222,118.0,3194.0
898.286,118.0,3195.0
898.35,118.0,3195.0
898.414,118.0,3197.0
898.477,118.0,3196.0
898.541,118.0,3195.0
898.604,118.0,3192.0
898.668,118.0,3194.0
898.731,118.0,3194.0
898.794,118.0,3195.0
898.858,118.0,3194.0
898.921,118.0,3197.0
898.985,118.0,3197.0
899.057,118.0,3198.0
899.121,118.0,3195.0
899.184,118.0,3195.0
899.247,118.0,3195.0
899.31,118.0,3197.0
899.373,118.0,3194.0
899.437,118.0,3194.0
899.501,118.0,3196.0
899.565,118.0,3195.0
899.629,118.0,3195.0
899.693,118.0,3193.0
899.757,118.0,3194.0
899.821,118.0,3194.0
899.885,118.0,3196.0
899.949,118.0,3195.0
900.021,118.0,3194.0
900.085,118.0,3194.0
900.149,118.0,3193.0
900.213,118.0,3197.0
900.277,118.0,3195.0
900.341,118.0,3194.0
900.405,118.0,3198.0
900.468,118.0,3192.0
900.531,118.0,3192.0
900.594,118.0,3192.0
900.658,118.0,3190.0
900.721,118.0,3193.0
900.785,118.0,3193.0
900.849,118.0,3194.0
900.913,118.0,3192.0
900.977,118.0,3194.0
901.051,118.0,3196.0
901.115,118.0,3194.0
901.179,118.0,3197.0
901.243,118.0,3196.0
901.307,118.0,3196.0
901.37,118.0,3195.0
901.433,118.0,3191.0
901.497,118.0,3195.0
901.561,118.0,3193.0
901.625,118.0,3193.0
901.688,118.0,3194.0
901.751,118.0,3195.0
901.814,118.0,3195.0
901.877,118.0,3194.0
901.941,118.0,3194.0
902.014,118.0,3192.0
902.078,118.0,3193.0
902.142,118.0,3191.0
902.206,118.0,3190.0
902.269,118.0,3194.0
902.333,118.0,3191.0
902.397,118.0,3194.0
902.461,118.0,3192.0
902.524,118.0,3193.0
902.588,118.0,3193.0
902.652,118.0,3195.0
902.716,118.0,3193.0
902.78,118.0,3193.0
902.844,118.0,3190.0
902.907,118.0,3193.0
902.97,118.0,3196.0
903.042,118.0,3192.0
903.105,118.0,3192.0
903.168,118.0,3192.0
903.231,118.0,3191.0
903.294,118.0,3190.0
903.357,118.0,3192.0
903.42,118.0,3190.0
903.483,118.0,3192.0
903.546,118.0,3191.0
903.61,118.0,3191.0
903.674,118.0,3189.0
903.738,118.0,3191.0
903.802,118.0,3188.0
903.866,118.0,3191.0
903.93,118.0,3192.0
904.004,118.0,3191.0
904.068,118.0,3191.0
904.132,118.0,3192.0
904.195,118.0,3191.0
904.258,118.0,3190.0
904.321,118.0,3190.0
904.384,118.0,3188.0
904.448,118.0,3191.0
904.512,118.0,3190.0
904.576,118.0,3191.0
904.64,118.0,3190.0
904.704,118.0,3190.0
904.768,118.0,3189.0
904.832,118.0,3189.0
904.896,118.0,3188.0
904.96,118.0,3188.0
905.032,118.0,3190.0
905.096,118.0,3191.0
905.16,118.0,3193.0
905.224,118.0,3191.0
905.288,118.0,3189.0
905.352,118.0,3191.0
905.416,118.0,3192.0
905.479,118.0,3194.0
905.542,118.0,3188.0
905.605,118.0,3188.0
905.668,118.0,3188.0
905.732,118.0,3190.0
905.796,118.0,3192.0
905.859,118.0,3191.0
905.922,118.0,3189.0
905.986,118.0,3188.0
906.057,118.0,3188.0
906.121,118.0,3189.0
906.185,118.0,3188.0
906.249,118.0,3191.0
906.313,118.0,3188.0
906.377,118.0,3187.0
906.441,118.0,3191.0
906.505,118.0,3189.0
906.569,118.0,3191.0
906.633,118.0,3190.0
906.697,118.0,3189.0
906.76,118.0,3190.0
906.823,118.0,3187.0
906.887,118.0,3187.0
906.951,118.0,3191.0
907.025,118.0,3190.0
907.089,118.0,3189.0
907.153,118.0,3189.0
907.217,118.0,3189.0
907.281,118.0,3188.0
907.345,118.0,3189.0
907.409,118.0,3187.0
907.473,118.0,3188.0
907.537,118.0,3188.0
907.601,118.0,3187.0
907.664,118.0,3188.0
907.728,118.0,3184.0
907.792,118.0,3190.0
907.856,118.0,3188.0
907.92,118.0,3188.0
907.983,118.0,3188.0
908.055,118.0,3187.0
908.118,118.0,3187.0
908.182,118.0,3190.0
908.246,118.0,3185.0
908.31,118.0,3185.0
908.373,118.0,3187.0
908.437,118.0,3188.0
908.501,118.0,3186.0
908.565,118.0,3186.0
908.629,118.0,3188.0
908.693,118.0,3185.0
908.757,118.0,3186.0
908.821,118.0,3187.0
908.885,118.0,3189.0
908.949,118.0,3187.0
909.023,118.0,3189.0
909.087,118.0,3184.0
909.15,118.0,3187.0
909.213,118.0,3187.0
909.276,118.0,3186.0
909.34,118.0,3187.0
909.404,118.0,3188.0
909.468,118.0,3187.0
909.532,118.0,3186.0
909.596,118.0,3187.0
909.66,118.0,3186.0
909.724,118.0,3188.0
909.788,118.0,3190.0
909.852,118.0,3188.0
909.916,118.0,3176.0
909.98,118.0,3196.0
910.053,118.0,3187.0
910.116,118.0,3183.0
910.179,118.0,3197.0
910.242,118.0,3183.0
910.306,118.0,3192.0
910.369,118.0,3197.0
910.432,118.0,3190.0
910.495,118.0,3197.0
910.558,118.0,3188.0
910.622,118.0,3199.0
910.686,118.0,3194.0
910.75,118.0,3180.0
910.814,118.0,3205.0
910.878,118.0,3188.0
910.942,118.0,3184.0
911.016,118.0,3196.0
911.08,118.0,3188.0
911.144,118.0,3192.0
911.208,118.0,3184.0
911.272,118.0,3196.0
911.336,118.0,3183.0
911.399,118.0,3191.0
911.462,118.0,3196.0
911.525,118.0,3181.0
911.588,118.0,3186.0
911.651,118.0,3198.0
911.714,118.0,3187.0
911.777,118.0,3187.0
911.84,118.0,3192.0
911.903,118.0,3193.0
911.966,118.0,3181.0
912.038,118.0,3189.0
912.101,118.0,3200.0
912.164,118.0,3178.0
912.227,118.0,3188.0
912.29,118.0,3192.0
912.353,118.0,3184.0
912.417,118.0,3190.0
912.481,118.0,3188.0
912.545,118.0,3189.0
912.609,118.0,3187.0
912.673,118.0,3190.0
912.737,118.0,3191.0
912.8,118.0,3182.0
912.863,118.0,3189.0
912.926,118.0,3188.0
913.0,118.0,3183.0
913.064,118.0,3188.0
913.128,118.0,3186.0
913.192,118.0,3185.0
913.256,118.0,3191.0
913.32,118.0,3183.0
913.384,118.0,3191.0
913.448,118.0,3187.0
913.512,118.0,3188.0
913.576,118.0,3185.0
913.639,118.0,3187.0
913.702,118.0,3190.0
913.765,118.0,3188.0
913.828,118.0,3189.0
913.891,118.0,3189.0
913.954,118.0,3186.0
914.024,118.0,3187.0
914.087,118.0,3190.0
914.15,118.0,3188.0
914.214,118.0,3186.0
914.278,118.0,3192.0
914.342,118.0,3190.0
914.406,118.0,3183.0
914.47,118.0,3189.0
914.534,118.0,3192.0
914.598,118.0,3186.0
914.661,118.0,3191.0
914.725,118.0,3187.0
914.789,118.0,3190.0
914.853,118.0,3192.0
914.917,118.0,3185.0
914.98,118.0,3192.0
915.054,118.0,3188.0
915.118,118.0,3188.0
915.181,118.0,3192.0
915.244,118.0,3184.0
