Time,Range,Magnitude
530.093,189.0,10081.0
530.156,189.0,10256.0
530.22,189.0,10185.0
530.284,189.0,9825.0
530.348,189.0,9949.0
530.411,189.0,11249.0
530.475,190.0,11420.0
530.539,189.0,11171.0
530.602,189.0,9787.0
530.665,153.0,8638.0
530.728,188.0,7539.0
530.791,187.0,6200.0
530.855,154.0,6183.0
530.919,188.0,6402.0
530.983,187.0,5846.0
531.057,189.0,7054.0
531.12,154.0,6548.0
531.183,153.0,3097.0
531.246,184.0,2840.0
531.309,189.0,4264.0
531.372,154.0,5160.0
531.436,154.0,6391.0
531.5,153.0,7521.0
531.564,153.0,7093.0
531.628,154.0,7158.0
531.692,154.0,7271.0
531.756,154.0,6232.0
531.82,189.0,4586.0
531.884,187.0,3155.0
531.948,186.0,2370.0
532.021,155.0,1968.0
532.084,156.0,2632.0
532.147,155.0,3574.0
532.211,155.0,4689.0
532.275,154.0,5520.0
532.339,190.0,4130.0
532.403,155.0,2613.0
532.467,438.0,1804.0
532.531,439.0,1686.0
532.595,189.0,2246.0
532.659,155.0,2789.0
532.723,154.0,5610.0
532.787,189.0,4504.0
532.851,188.0,4125.0
532.915,189.0,5092.0
532.979,190.0,6382.0
533.052,189.0,3973.0
533.116,190.0,5068.0
533.179,189.0,7666.0
533.243,154.0,2912.0
533.307,438.0,1748.0
533.37,438.0,1739.0
533.433,439.0,1711.0
533.496,439.0,1803.0
533.559,438.0,1890.0
533.622,156.0,2587.0
533.685,157.0,3797.0
533.748,156.0,4502.0
533.811,156.0,4479.0
533.874,121.0,3244.0
533.938,156.0,3416.0
534.011,155.0,4178.0
534.074,155.0,3404.0
534.137,154.0,2327.0
534.2,438.0,1860.0
534.263,156.0,2858.0
534.327,156.0,3791.0
534.391,155.0,4607.0
534.455,156.0,3620.0
534.519,157.0,3345.0
534.583,189.0,5589.0
534.646,188.0,3397.0
534.709,119.0,2629.0
534.772,185.0,2710.0
534.835,189.0,4049.0
534.899,122.0,1975.0
534.963,120.0,2801.0
535.037,158.0,3435.0
535.101,157.0,3735.0
535.165,157.0,3410.0
535.229,158.0,3026.0
535.293,120.0,2920.0
535.357,158.0,3038.0
535.421,158.0,3343.0
535.485,158.0,3427.0
535.549,121.0,2492.0
535.613,122.0,2065.0
535.677,119.0,2306.0
535.741,158.0,2475.0
535.805,157.0,2609.0
535.869,157.0,2647.0
535.932,157.0,2697.0
536.004,157.0,2771.0
536.067,156.0,2707.0
536.131,156.0,2533.0
536.195,156.0,2425.0
536.258,156.0,2398.0
536.322,157.0,2465.0
536.386,156.0,2554.0
536.45,157.0,2597.0
536.514,157.0,2656.0
536.578,158.0,2738.0
536.642,121.0,3013.0
536.706,158.0,2890.0
536.77,157.0,2470.0
536.834,155.0,1968.0
