Time,Range,Magnitude
90.087,127.0,7538.0
90.151,127.0,7694.0
90.214,127.0,7686.0
90.278,127.0,7646.0
90.342,127.0,7703.0
90.406,127.0,7871.0
90.47,126.0,8021.0
90.533,126.0,7989.0
90.597,126.0,7850.0
90.661,126.0,7563.0
90.725,126.0,7712.0
90.789,126.0,7841.0
90.853,126.0,7993.0
90.917,127.0,7548.0
90.981,127.0,7147.0
91.054,128.0,7011.0
91.118,127.0,7169.0
91.182,127.0,7266.0
91.245,127.0,7063.0
91.308,128.0,6681.0
91.371,91.0,6440.0
91.435,92.0,6305.0
91.498,92.0,6196.0
91.561,92.0,6132.0
91.625,92.0,6060.0
91.689,128.0,5959.0
91.753,127.0,5910.0
91.817,127.0,5870.0
91.88,126.0,6016.0
91.944,125.0,6453.0
92.019,124.0,6847.0
92.083,123.0,7390.0
92.147,123.0,7762.0
92.211,122.0,8087.0
92.275,122.0,8315.0
92.339,122.0,8515.0
92.403,122.0,8650.0
92.467,122.0,8626.0
92.531,122.0,8526.0
92.594,122.0,8179.0
92.657,122.0,7832.0
92.72,122.0,7210.0
92.783,122.0,6695.0
92.846,123.0,6138.0
92.91,124.0,5297.0
92.974,125.0,4969.0
93.048,126.0,4757.0
93.112,127.0,4794.0
93.176,128.0,5009.0
93.24,91.0,5307.0
93.304,91.0,5708.0
93.368,91.0,6113.0
93.432,128.0,6730.0
93.496,127.0,7102.0
93.56,127.0,7129.0
93.624,127.0,7083.0
93.687,128.0,7152.0
93.751,128.0,7216.0
93.814,128.0,7382.0
93.878,128.0,7390.0
93.941,127.0,7603.0
94.015,127.0,7731.0
94.078,127.0,7829.0
94.141,127.0,7867.0
94.204,127.0,8014.0
94.267,127.0,8057.0
94.331,126.0,7999.0
94.395,126.0,7890.0
94.459,126.0,7926.0
94.523,126.0,7930.0
94.587,126.0,7982.0
94.651,127.0,7911.0
94.714,127.0,7830.0
94.778,127.0,7757.0
94.842,127.0,7773.0
94.905,127.0,7866.0
94.969,126.0,7887.0
95.043,126.0,8037.0
95.107,126.0,7777.0
95.171,127.0,7488.0
95.235,127.0,7306.0
95.298,127.0,7501.0
95.361,127.0,7576.0
95.425,128.0,7457.0
95.488,128.0,7227.0
95.551,128.0,7039.0
95.615,128.0,6894.0
95.679,128.0,6639.0
95.743,128.0,6161.0
95.807,128.0,5868.0
95.871,128.0,5741.0
95.935,127.0,5860.0
96.009,126.0,6043.0
96.072,125.0,6342.0
96.135,124.0,6818.0
96.199,123.0,7314.0
96.263,122.0,7892.0
96.327,122.0,8204.0
96.39,122.0,8461.0
96.454,122.0,8458.0
96.518,122.0,8605.0
96.582,122.0,8635.0
96.645,122.0,8566.0
96.708,122.0,8234.0
96.771,122.0,7558.0
96.834,122.0,6695.0
96.898,122.0,5792.0
96.962,124.0,5131.0
97.035,126.0,4908.0
97.099,128.0,5072.0
97.163,128.0,5428.0
97.227,91.0,5662.0
97.291,92.0,5900.0
97.355,92.0,6183.0
97.419,91.0,6592.0
97.483,91.0,6908.0
97.547,91.0,7070.0
97.611,91.0,7216.0
97.675,91.0,7273.0
97.739,91.0,7367.0
97.802,128.0,7583.0
97.866,127.0,7962.0
97.929,127.0,8080.0
98.002,126.0,8099.0
98.065,126.0,8057.0
98.128,126.0,8051.0
98.191,126.0,7915.0
98.255,127.0,7695.0
98.319,127.0,7505.0
98.383,127.0,7437.0
98.447,127.0,7489.0
98.51,127.0,7660.0
98.574,126.0,7975.0
98.637,126.0,8321.0
98.701,126.0,8295.0
98.765,126.0,8034.0
98.829,126.0,7699.0
98.893,127.0,7317.0
98.957,128.0,7040.0
99.032,129.0,6820.0
99.096,91.0,6664.0
99.16,91.0,6551.0
99.224,92.0,6379.0
99.287,92.0,6179.0
99.35,92.0,6183.0
99.413,93.0,6086.0
99.476,93.0,5958.0
99.539,93.0,5758.0
99.603,93.0,5581.0
99.667,128.0,5463.0
99.731,126.0,5902.0
99.795,125.0,6318.0
99.859,125.0,6656.0
99.923,124.0,6737.0
99.987,124.0,6677.0
100.061,123.0,6560.0
100.125,124.0,6203.0
100.189,124.0,6135.0
100.253,124.0,6071.0
100.317,124.0,6567.0
100.38,123.0,7208.0
100.444,123.0,7818.0
100.508,123.0,8238.0
100.572,122.0,8543.0
100.635,122.0,8734.0
100.698,122.0,8628.0
100.761,122.0,8413.0
100.824,122.0,7949.0
100.888,122.0,7497.0
100.952,121.0,7051.0
101.027,121.0,6359.0
101.091,121.0,5703.0
101.154,122.0,5020.0
101.218,122.0,4567.0
101.282,123.0,3972.0
101.346,125.0,3690.0
101.41,127.0,3706.0
101.473,93.0,4051.0
101.537,94.0,4377.0
101.601,94.0,4878.0
101.665,94.0,5515.0
101.729,93.0,5856.0
101.793,93.0,6047.0
101.857,92.0,6236.0
101.92,92.0,6491.0
101.983,91.0,6833.0
102.056,128.0,7397.0
102.119,127.0,7865.0
102.182,127.0,8097.0
102.246,127.0,8124.0
102.31,127.0,8179.0
102.374,127.0,8170.0
102.438,127.0,7963.0
102.502,128.0,7585.0
102.566,91.0,7044.0
102.63,91.0,6903.0
102.694,91.0,6828.0
102.758,92.0,6786.0
102.822,92.0,6845.0
102.886,92.0,6905.0
102.95,92.0,6963.0
103.024,91.0,6857.0
103.088,91.0,6812.0
103.152,91.0,6802.0
103.216,91.0,6871.0
103.279,91.0,6865.0
103.342,128.0,6922.0
103.405,128.0,7006.0
103.469,128.0,7200.0
103.533,127.0,7422.0
103.597,127.0,7545.0
103.661,127.0,7642.0
103.725,127.0,7374.0
103.789,127.0,6726.0
103.853,128.0,6048.0
103.917,128.0,5501.0
103.981,91.0,5078.0
104.055,92.0,4742.0
104.118,92.0,4549.0
104.181,128.0,4593.0
104.244,125.0,5103.0
104.307,124.0,5627.0
104.37,123.0,5854.0
104.434,123.0,5852.0
104.498,122.0,6359.0
104.562,121.0,7058.0
104.625,121.0,7290.0
104.688,121.0,7279.0
104.751,121.0,7162.0
104.814,121.0,6788.0
104.878,121.0,6454.0
104.941,121.0,5801.0
105.013,158.0,5253.0
105.077,157.0,4674.0
105.14,122.0,3924.0
105.204,124.0,3424.0
105.268,93.0,3353.0
105.331,94.0,3739.0
105.395,95.0,4325.0
105.459,95.0,4979.0
105.523,93.0,5582.0
105.587,92.0,6052.0
105.651,91.0,6380.0
105.715,128.0,6732.0
