Time,Speed0,Speed1,Speed2,Speed3,Speed4,Speed5,Magnitude0,Magnitude1,Magnitude2,Magnitude3,Magnitude4,Magnitude5
643.013,-12.2,-24.4,0.0,0.0,0.0,0.0,13.4,8.4,0.0,0.0,0.0,0.0
643.085,12.2,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0
643.156,12.2,24.4,0.0,0.0,0.0,0.0,23.6,6.0,0.0,0.0,0.0,0.0
643.228,12.2,24.4,0.0,0.0,0.0,0.0,21.7,6.3,0.0,0.0,0.0,0.0
643.440,-12.2,-24.4,0.0,0.0,0.0,0.0,15.6,10.5,0.0,0.0,0.0,0.0
643.582,12.2,-24.4,-36.6,0.0,0.0,0.0,20.6,6.5,5.9,0.0,0.0,0.0
643.654,12.2,24.4,0.0,0.0,0.0,0.0,27.4,12.9,0.0,0.0,0.0,0.0
643.725,12.2,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0
643.796,12.2,24.4,0.0,0.0,0.0,0.0,16.4,6.8,0.0,0.0,0.0,0.0
643.867,-24.4,-36.6,-12.2,-48.8,-61.0,0.0,33.0,27.7,23.4,14.9,5.8,0.0
644.078,12.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
644.149,12.2,24.4,-36.6,0.0,0.0,0.0,29.9,11.8,5.7,0.0,0.0,0.0
644.222,-36.6,12.2,0.0,0.0,0.0,0.0,6.8,5.6,0.0,0.0,0.0,0.0
644.293,-24.4,-12.2,-36.6,0.0,0.0,0.0,18.3,14.4,12.7,0.0,0.0,0.0
644.365,-36.6,-24.4,-48.8,-12.2,-61.0,0.0,23.3,17.7,16.0,7.9,7.2,0.0
644.438,-48.8,-36.6,-24.4,-12.2,-61.0,0.0,14.9,12.5,8.9,7.8,7.7,0.0
644.512,-36.6,-24.4,-48.8,3110.0,0.0,0.0,10.4,6.7,6.0,5.2,0.0,0.0
644.585,-12.2,-24.4,0.0,0.0,0.0,0.0,6.9,6.9,0.0,0.0,0.0,0.0
645.148,12.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0
645.220,12.2,24.4,-36.6,0.0,0.0,0.0,32.0,16.5,7.7,0.0,0.0,0.0
645.293,12.2,24.4,36.6,0.0,0.0,0.0,34.4,27.6,8.0,0.0,0.0,0.0
645.367,-12.2,-24.4,0.0,0.0,0.0,0.0,6.8,6.3,0.0,0.0,0.0,0.0
645.509,-61.0,-48.8,-73.2,0.0,0.0,0.0,9.2,6.8,6.1,0.0,0.0,0.0
645.652,-73.2,-85.4,-61.0,-48.8,0.0,0.0,13.2,10.5,9.7,5.2,0.0,0.0
645.725,-73.2,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
645.936,-73.2,-85.4,0.0,0.0,0.0,0.0,5.7,5.5,0.0,0.0,0.0,0.0
646.008,-48.8,-61.0,0.0,0.0,0.0,0.0,7.5,5.1,0.0,0.0,0.0,0.0
653.717,85.4,73.2,97.6,0.0,0.0,0.0,8.0,6.8,5.9,0.0,0.0,0.0
653.790,73.2,85.4,61.0,97.6,48.8,109.8,33.1,28.5,23.5,17.6,8.4,7.9
653.864,48.8,36.6,61.0,24.4,0.0,0.0,11.2,9.9,6.6,6.0,0.0,0.0
654.077,12.2,-24.4,0.0,0.0,0.0,0.0,8.8,5.0,0.0,0.0,0.0,0.0
654.149,12.2,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0
654.220,12.2,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0
